0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/js/angular-route.min.js HTTP/1.1" 200 4766
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/css/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 23739
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/app_client/controllers/generalController.js HTTP/1.1" 200 953
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/app_client/controllers/loginController.js HTTP/1.1" 200 495
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/app_client/services/generalService.js HTTP/1.1" 200 1189
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/app_client/controllers/postsController.js HTTP/1.1" 200 1777
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/app_client/controllers/registrationController.js HTTP/1.1" 200 540
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/app_client/controllers/homeController.js HTTP/1.1" 200 1851
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/app_client/services/authenticationService.js HTTP/1.1" 200 1742
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/app_client/services/registrationService.js HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/app_client/services/postService.js HTTP/1.1" 200 2079
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/app_client/directives/bloggeneralDirective.js HTTP/1.1" 200 1901
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/app_client/directives/blogDirective.js HTTP/1.1" 200 2544
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/general.view.html HTTP/1.1" 200 975
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/wood.jpeg HTTP/1.1" 200 37413
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/js/angular.min.js.map HTTP/1.1" 404 1052
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/js/angular-route.min.js.map HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/gen-nav.html HTTP/1.1" 200 1438
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:53 -0600] "GET /BlogMVC/api/post HTTP/1.1" 200 1320
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:45:56 -0600] "GET /BlogMVC/api/post HTTP/1.1" 200 1320
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:46:04 -0600] "PUT /BlogMVC/api/post/1/comment HTTP/1.1" 400 1011
0:0:0:0:0:0:0:1 - - [24/Dec/2016:07:57:53 -0600] "PUT /BlogMVC/api/post/2/comment HTTP/1.1" 400 1011
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:22:37 -0600] "GET /BlogMVC/api/post/2/comment HTTP/1.1" 405 1088
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:26:02 -0600] "GET /BlogMVC/api/posts/2/comment HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:35:40 -0600] "POST /BlogMVC/api/post/2/comment HTTP/1.1" 500 4801
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:10 -0600] "POST /BlogMVC/api/post/2/comment HTTP/1.1" 500 4801
127.0.0.1 - - [24/Dec/2016:08:37:27 -0600] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/app_client/controllers/generalController.js HTTP/1.1" 200 953
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/app_client/controllers/postsController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/app_client/services/generalService.js HTTP/1.1" 200 1191
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/app_client/ngApp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/app_client/services/authenticationService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/app_client/services/postService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/app_client/controllers/homeController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/app_client/services/registrationService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/app_client/controllers/registrationController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/app_client/directives/bloggeneralDirective.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/app_client/controllers/loginController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/app_client/directives/blogDirective.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/general.view.html HTTP/1.1" 200 975
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:28 -0600] "GET /BlogMVC/gen-nav.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:33 -0600] "GET /BlogMVC/api/post HTTP/1.1" 200 1320
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/ HTTP/1.1" 200 1863
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/css/bootstrap.min.css HTTP/1.1" 200 113502
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/css/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 23739
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/js/angular.min.js HTTP/1.1" 200 160048
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/css/styles.css HTTP/1.1" 200 2936
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/js/angular-route.min.js HTTP/1.1" 200 4766
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/app_client/controllers/generalController.js HTTP/1.1" 200 953
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/app_client/ngApp.js HTTP/1.1" 200 1153
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/app_client/controllers/loginController.js HTTP/1.1" 200 495
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/app_client/controllers/registrationController.js HTTP/1.1" 200 540
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/app_client/controllers/homeController.js HTTP/1.1" 200 1851
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/app_client/controllers/postsController.js HTTP/1.1" 200 1777
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/app_client/services/generalService.js HTTP/1.1" 200 1191
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/app_client/services/authenticationService.js HTTP/1.1" 200 1742
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/app_client/services/registrationService.js HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/app_client/services/postService.js HTTP/1.1" 200 2079
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/app_client/directives/bloggeneralDirective.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/app_client/directives/blogDirective.js HTTP/1.1" 200 2544
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/js/angular.min.js.map HTTP/1.1" 404 1052
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/js/angular-route.min.js.map HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/api/post HTTP/1.1" 200 1320
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/gen-nav.html HTTP/1.1" 200 1438
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:50 -0600] "GET /BlogMVC/wood.jpeg HTTP/1.1" 200 37413
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:54 -0600] "GET /BlogMVC/general.view.html HTTP/1.1" 200 975
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:54 -0600] "GET /BlogMVC/api/post HTTP/1.1" 200 1320
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:37:57 -0600] "GET /BlogMVC/api/post HTTP/1.1" 200 1320
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:38:03 -0600] "POST /BlogMVC/api/post/1/comment HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:38:10 -0600] "GET /BlogMVC/api/post HTTP/1.1" 200 1369
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:38:12 -0600] "GET /BlogMVC/api/post HTTP/1.1" 200 1369
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:38:43 -0600] "GET /BlogMVC/api/post/1/comment HTTP/1.1" 405 1088
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:38:48 -0600] "GET /BlogMVC/api/post/1/ HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:39:40 -0600] "GET /BlogMVC/api/comment HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:40 -0600] "GET /BlogMVC/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:40 -0600] "GET /BlogMVC/app_client/services/generalService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:40 -0600] "GET /BlogMVC/app_client/directives/bloggeneralDirective.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:40 -0600] "GET /BlogMVC/js/angular.min.js.map HTTP/1.1" 404 1052
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:40 -0600] "GET /BlogMVC/js/angular-route.min.js.map HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:40 -0600] "GET /BlogMVC/api/post HTTP/1.1" 200 1369
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/ HTTP/1.1" 200 1863
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/css/bootstrap.min.css HTTP/1.1" 200 113502
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/css/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 23739
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/css/styles.css HTTP/1.1" 200 2936
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/js/angular.min.js HTTP/1.1" 200 160048
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/js/angular-route.min.js HTTP/1.1" 200 4766
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/app_client/ngApp.js HTTP/1.1" 200 1153
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/app_client/controllers/generalController.js HTTP/1.1" 200 953
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/app_client/controllers/loginController.js HTTP/1.1" 200 495
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/app_client/controllers/homeController.js HTTP/1.1" 200 1851
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/app_client/controllers/registrationController.js HTTP/1.1" 200 540
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/app_client/controllers/postsController.js HTTP/1.1" 200 1777
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/app_client/services/generalService.js HTTP/1.1" 200 1191
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/app_client/services/postService.js HTTP/1.1" 200 2079
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/app_client/services/authenticationService.js HTTP/1.1" 200 1742
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/app_client/services/registrationService.js HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/app_client/directives/blogDirective.js HTTP/1.1" 200 2544
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/app_client/directives/bloggeneralDirective.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/js/angular.min.js.map HTTP/1.1" 404 1052
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/js/angular-route.min.js.map HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/api/post HTTP/1.1" 200 1369
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/gen-nav.html HTTP/1.1" 200 1438
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:42 -0600] "GET /BlogMVC/wood.jpeg HTTP/1.1" 200 37413
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:43 -0600] "GET /BlogMVC/general.view.html HTTP/1.1" 200 1003
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:43 -0600] "GET /BlogMVC/api/post HTTP/1.1" 200 1369
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:54 -0600] "GET /BlogMVC/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:54 -0600] "GET /BlogMVC/general.view.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:54 -0600] "GET /BlogMVC/js/angular.min.js.map HTTP/1.1" 404 1052
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:54 -0600] "GET /BlogMVC/js/angular-route.min.js.map HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:41:54 -0600] "GET /BlogMVC/api/post HTTP/1.1" 200 1369
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/ HTTP/1.1" 200 1863
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/css/bootstrap.min.css HTTP/1.1" 200 113502
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/css/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 23739
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/css/styles.css HTTP/1.1" 200 2936
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/app_client/ngApp.js HTTP/1.1" 200 1153
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/js/angular.min.js HTTP/1.1" 200 160048
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/js/angular-route.min.js HTTP/1.1" 200 4766
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/app_client/controllers/generalController.js HTTP/1.1" 200 953
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/app_client/controllers/registrationController.js HTTP/1.1" 200 540
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/app_client/controllers/loginController.js HTTP/1.1" 200 495
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/app_client/controllers/homeController.js HTTP/1.1" 200 1851
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/app_client/services/authenticationService.js HTTP/1.1" 200 1742
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/app_client/controllers/postsController.js HTTP/1.1" 200 1777
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/app_client/services/postService.js HTTP/1.1" 200 2079
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/app_client/directives/blogDirective.js HTTP/1.1" 200 2544
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/app_client/services/generalService.js HTTP/1.1" 200 1191
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/app_client/directives/bloggeneralDirective.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/app_client/services/registrationService.js HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/general.view.html HTTP/1.1" 200 996
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/wood.jpeg HTTP/1.1" 200 37413
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/js/angular-route.min.js.map HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/js/angular.min.js.map HTTP/1.1" 404 1052
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/gen-nav.html HTTP/1.1" 200 1438
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:21 -0600] "GET /BlogMVC/api/post HTTP/1.1" 200 1369
0:0:0:0:0:0:0:1 - - [24/Dec/2016:08:42:46 -0600] "GET /BlogMVC/api/post HTTP/1.1" 200 1369
